avg_datarate_downlink,avg_datarate_uplink,delay_downlink_multicast,delay_downlink_unicast,delay_uplink,gd_downlink_unicast,gd_uplink,occupancy,occupancy_down,occupancy_up,rtx_bytes_unicast_downlink,rtx_bytes_unicast_uplink,rtx_share_downlink,rtx_share_uplink,rx_bytes_downlink_multicast,rx_bytes_downlink_unicast,rx_bytes_uplink,th_multicast_downlink,th_unicast_downlink,th_uplink,time,tx_bytes_multicast_downlink,tx_bytes_unicast_downlink,tx_bytes_uplink,gd_downlink_multicast
-0.0834401296856384,-0.7510800181517072,-0.549491605005381,-0.5734910765129478,-0.8887764551079584,-0.6498460931037143,-0.6474684408767565,-1.1319084367586962,-1.2673792977213652,-0.6361246807030042,-0.39969193760857546,-0.7687867131774403,0.33607763362287946,0.07824456824111892,-0.5657111783921772,-0.6476647679737113,-0.6437584952354614,-0.3045655786707083,-0.6498659174191459,-0.6475113517076182,1.2490321316771738,-0.30459226874657486,-0.6479236539708744,-0.6445423828079319,1.2775879111111108
0.8949443784822253,0.9324130832363773,-0.47857709520876723,-0.7062277649670854,-0.6463016981851204,-0.4768272105471719,-0.4743318765898963,-1.090932223119373,-1.258984901482647,-0.5706772938348728,-0.7345858985804807,-0.6399004323556692,-0.3197213059336809,-0.6023626252884108,-0.5137169123656506,-0.5039502450481098,-0.5011742180212655,-0.3045655786707081,-0.4768493582337217,-0.4743835510886267,0.7707912605937718,-0.3046090778334972,-0.5046252684829624,-0.5013401305822435,1.446877866666666
0.29810489091678216,-0.3442545824357625,-0.4570143566211788,-0.5349399997891005,-0.6738664893303864,-0.13078944543407786,-0.1282005470041174,-0.6306517565467744,-0.9006521701757206,-0.13429958936473252,0.06702833519605558,-0.5138667932528628,0.7851564814954574,-0.5199425186846667,-0.4908436966912512,-0.14608082332556474,-0.14254995737819673,-0.3045655786707081,-0.1308162398628653,-0.12826974166113325,-0.02592386044125393,-0.30460427523723366,-0.14676120133820073,-0.14342785264206354,1.457823288888889
1.3222083013354806,1.410039630692943,-0.6018572995016463,-0.6726208339677138,-0.9319697092417145,-0.1306831249409051,-0.12834234599206742,-0.832052048736197,-1.0702150492208857,-0.31078995741894483,-0.787574662504944,-0.7465591319674616,-1.2108324938801287,-1.4759251790890762,-0.5727511921782215,-0.15489150992233722,-0.14829073836085596,-0.3045655786707081,-0.13070992079740928,-0.12826974166113325,0.36950382173371904,-0.30460427523723366,-0.1546993621966096,-0.14763632623692896,1.4131655111111112
0.14182937049574748,-0.5285622383954723,-0.5334184941626294,-0.6410679226766236,-0.6709218619395071,-0.13071856510529611,-0.1282005470041174,-0.6013937523353554,-0.8962658989203842,-0.08575038529016568,-0.5341019734003796,-0.6255833809816803,-1.0009239741127165,-1.3485925256421167,-0.5210863633946705,-0.14588316832266235,-0.14238402639634065,-0.3045655786707081,-0.13074536048589472,-0.12826974166113325,0.31888399522401445,-0.3046090778334972,-0.1467422105227498,-0.1434303429427771,1.4601557333333337
1.0063322494206224,1.2279796290742044,-0.5793187333764049,-0.7573063240394285,-0.9722287125090168,-0.3037374476618385,-0.30123076205001514,-0.9627905777790907,-1.1703951406594235,-0.43655039151071384,-0.527468831584831,-0.878228058895284,-1.5068673935522088,-1.4116892860353012,-0.537961963723486,-0.3229799024993361,-0.3193246366460222,-0.3045655786707081,-0.3037264799828332,-0.3013266463748755,0.3711276097181145,-0.3046066765353655,-0.3235736116164657,-0.32028315373866767,1.4535452444444428
0.3114049352079343,-0.36560729867499697,-0.5262236991628009,-0.6270366557548239,-0.43531933497672803,-0.13071856510529611,-0.12809419776315467,-0.6806542807522827,-0.95596658279818,-0.16316121375623277,0.007111159404009431,-0.4699500586245487,0.08096105947490702,0.2872413630758174,-0.5676763289112213,-0.13993418242008654,-0.13605925455546067,-0.3045655786707081,-0.13070992079740867,-0.12823429370850845,0.2926915885021264,-0.30460427523723366,-0.14045470718539158,-0.13710901745611923,1.2850972444444442
0.12603556790000475,0.05582789025726825,-0.5557967123560933,-0.6593514190541812,-0.6727500679560731,-0.4768272105471719,-0.6474329911297689,-1.1272975617338001,-1.198394983540723,-0.7057542682256611,-0.4410057680771158,-0.8612911717236694,-0.6153668186452924,-1.032896495669064,-0.48179427962218135,-0.5268245147861822,-0.7070579323918529,-0.3045655786707081,-0.47681391854523625,-0.6475113517076182,0.8307302183081027,-0.30460427523723366,-0.5255940142708413,-0.7072915667712898,1.4680746666666666
0.6023434040768826,0.46152949880272665,-0.5781564078382592,-0.5463912036848871,-0.7185490158632888,0.042371197780028985,-0.12816509725712982,-0.6179940942749836,-0.8479466140843606,-0.17079063061377628,0.0018624567196532358,-0.5555570007656374,-0.3112691501031497,-0.8437911518214531,-0.4798149245122297,0.042774235099861786,-0.12344634498657797,-0.3045655786707081,0.04237751776498609,-0.12826974166113325,0.14598587103595365,-0.30460427523723366,0.042725531540106755,-0.12451159572819363,1.4803968
0.32969249610826856,-0.13522272872535934,-0.5548770010056382,-0.6153051817981501,-0.6523032968556762,0.042371197780028985,0.04490056753575608,-0.4689987889638389,-0.8075228049945278,0.05598185806227309,0.31140670669796505,1.8283097404420137,-1.0905941779954718,-0.827430205777582,-0.571325269783252,0.03848598090645609,0.029600203875819627,-0.3045655786707081,0.042342078076500964,0.044822611005234735,-0.0595292124629805,-0.3046090778334972,0.03894649347611957,0.032258622449415665,1.3162382222222229
